ad_name,ad_id,preview_link,image_url,image_source
상세[WAVE] 미카스튜디오 | 자사몰 | 전환_구매전환 | 추석프로모션 | 미카백팩 | 동영상 | 양손 | 25-09-26,120233188287960106,https://fb.me/32rWlbMyOTM90ZX,https://www.facebook.com/ads/image/?d=AQK9inwlSyxqcJC5zsNFFJPU0dMDsLp1Ya-jfqkKn2F3STJZM969KNW5pfONpm4fmk_w3BuUP1l8MCff5Eu9_GUPi3PFa82j5gx1zz8GxyJ7JIWDQsK6NlDr13bcgBd3SYgcfboN7cdLECutMeGAmWlK,video_data_image_url
상세[WAVE] 미카스튜디오 | 자사몰 | 전환_구매전환 | 추석프로모션 | 허그슬링백 | 동영상 | 귀성길 | 25-09-26,120233178457600106,https://fb.me/1RrPMs9wLPN19KQ,https://www.facebook.com/ads/image/?d=AQL9rxAk5Cm1FVANbXYoDhLekhaNi-w3fG8uyyHGrd3bsmqbkMbLjNO6OKjAYQoyeCWkhdvFkrCrFCS7Ohcbq0Y5U5ftj_anjkha6qhX8gvDdyScPSK3r3Wr0yEQ8HoU7ioXxJmDqMOas55qzcg--Qb_,video_data_image_url
[WAVE] 미카스튜디오 | 자사몰 | 전환_구매전환 | 추석프로모션 | 미카백팩 | 동영상 | 추석 | 25-09-26,120233188119060106,https://fb.me/27CNDeXbyecrIr5,https://www.facebook.com/ads/image/?d=AQJtF2tfqpu_WZVV6NiDQULQqR32ongXgmcf1Zt3MupsUHxqfuX9DbNYz-xam15Vh1stR57tcXYW-sX8IDea1bGgL83QqnrBJgvlXMIL2yfWQNeFw7IYnEQL5W3hUPYYJtwsw8XX3pVHBUxSc9_iorpr,video_data_image_url
[WAVE] 미카스튜디오 | 자사몰 | 전환_구매전환 | 추석프로모션 | 미카백팩 | 동영상 | 양손 | 25-09-26,120233188071370106,https://fb.me/1Zbq7gvFMaTJ3px,https://www.facebook.com/ads/image/?d=AQLHswC811Hdts8RG7jqAbUYKW3-NENIy_TXb4GD1KX6XfH3eSgH6MWsRC5iPveR0DwkDj2cYpC9IRyK-M_LqkJ0gFTkMtNQTWTtdtf1St2xxopXbRsJrMhKfS6t-JhyeyBJaSv184z4a9CqsXmvS7a_,video_data_image_url
[WAVE] 미카스튜디오 | 자사몰 | 전환_구매전환 | 추석프로모션 | 미카백팩 | 동영상 | 추석프모 | 25-09-19,120232844822270106,https://fb.me/24NHFasJ8BiofKs,https://www.facebook.com/ads/image/?d=AQKiW28V6Vn2xgrzXk9wiXLbMDoyx9xeO60V0l4QwdeYbHHCRKcqW_G68duSHwWQJ_59iElhq8p2pTmbvgZWxDQCIZvkW8DsHDoLgh1Io7BdQKlvYK-UB40QardcZzHXgJiapHVSk_hxrvuaokUjop1e,video_data_image_url
[WAVE] 미카스튜디오 | 자사몰 | 전환_구매전환 | 추석프로모션 | 허그슬링백 | 동영상 | 육아템 | 25-09-26,120233187958010106,https://fb.me/1S0zxgVYSpVs4NK,https://www.facebook.com/ads/image/?d=AQJBEiHgnPDRVMgWMU6qHwqlLKEsssvlSPzQL2R723YULW199GejISLelMZBBl4V7iwfRTGXQsv_vIIF9Gff6hTNbbM9XimbD1JmoKKF1jXlnvDNHcgXzYfzp3PL4jeapOkga3Uu9mRH_DxxFBiSOdDj,video_data_image_url
[WAVE] 미카스튜디오 | 자사몰 | 전환_구매전환 | 추석프로모션 | 허그슬링백 | 동영상 | 귀성길 | 25-09-26,120233176116830106,https://fb.me/1YHawl9u0LKcSJQ,https://www.facebook.com/ads/image/?d=AQLYYGVoexGBnA27AUSfw0RH5W4AAwe-YnX-iLqp6inqPEvvT4dV53gYRDMIJbA2jkADoYQsWEkvHS1KUy4wOQQ3_FdrkbW_NV6dSIzB9o1Jl53ry8uWmTcKk2QxsFk8OTDlgpe9FhUd1WZz2tQJA4yt,video_data_image_url
[WAVE] 미카스튜디오 | 자사몰 | 전환_구매전환 | 추석프로모션 | 미카백팩 | 이미지 | 신세계 | 25-09-26,120233175945110106,https://fb.me/26Wx6foiVO0FyAt,https://scontent-ssn1-1.xx.fbcdn.net/v/t45.1600-4/551857117_2184925615339995_8492301171455938016_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=890911&_nc_ohc=MaYXzTJuB7oQ7kNvwFFXBQj&_nc_oc=AdlepEo--tlt1uwk4DdoevkkM4dunWtC1FslatxX7szQ_xQEqCWsozW8Fd0zQ4UO_b4&_nc_zt=1&_nc_ht=scontent-ssn1-1.xx&edm=AOgd6ZUEAAAA&_nc_gid=zRAWsG85Sb5PiZJxfP1ymQ&_nc_tpa=Q5bMBQFUuOzBHlsfAVLjUHd6rG58jXyxrX1IzGYvgQpaSTIL2GhWsEl7sBBSgI5utTShBm5hI6HkediJmA&oh=00_Afk9SkZfo3TQXuVceoM67aA5rgQfhNrfTJ3R7WqPiDYYcg&oe=695A74D9,creative_image_url
[WAVE] 미카스튜디오 | 자사몰 | 전환_구매전환 | 추석프로모션 | 미카백팩 | 동영상 | 모두를 | 25-09-15,120232524672460106,https://fb.me/23dM5V2Nq4zm8Nd,https://www.facebook.com/ads/image/?d=AQJgiPAhl0PfX3BKkoNqefWp8lr8wQdVYnHrgf3Q051ePdybFM1gtYaT2iYL25Gj4xz1wYlqpGGsELrKShA-NOPtKAy0Lt3X34iSyI3ZtX5Eqagflj5NPQuFKkECzsHUoD34IQkfIweYP4hR65TH58ex,video_data_image_url
상세[WAVE] 미카스튜디오 | 자사몰 | 전환_구매전환 | 추석프로모션 | 미카백 | 동영상 | 빅세일 | 25-09-15,120232524728220106,https://fb.me/25hnlkdxDA7x6rP,https://www.facebook.com/ads/image/?d=AQJKXb-e6nredlkbvyIDZeljnnfGiDaqrx6Q77ROnW_ff5ltUS6vGmDOS8wn7OJTBVkVea1HRVXVyPFe-JwtR56GHcUdKpa8cJqN7TsBpifs9dMOy9KpRR2R8090ddBUemGoPCffxB9hP38Zb1ybzrpu,video_data_image_url
[WAVE] 미카스튜디오 | 자사몰 | 전환_구매전환 | 상시 | 미카백 | 동영상 | 맘카페 | 25-09-01,120231824699480106,https://fb.me/1Z0osytDstjyAJW,https://scontent-ssn1-1.xx.fbcdn.net/v/t15.13418-10/539950635_745615901796075_228892881357325525_n.jpg?_nc_cat=102&ccb=1-7&_nc_ohc=QIS8ymdKodcQ7kNvwFriWwS&_nc_oc=AdmfvnBTYnbpcJmhLPB7AxOnpja9h-cWuWVWLqI5cnUmphEYYElP5wsKiSc_HXptTk4&_nc_zt=23&_nc_ht=scontent-ssn1-1.xx&edm=AAT1rw8EAAAA&_nc_gid=vw4QcUdjlSiyhd2WOjD1xA&_nc_tpa=Q5bMBQER9e4nyv-WDdCHbnn5kkV3iQ0_vENPV08vTqH1oDORsX9UiJvOpVP2xWGn854s6E4L6o-MrMt6BA&stp=c0.5000x0.5000f_dst-emg0_p1200x1200_q75_tt6&ur=c3b633&_nc_sid=58080a&oh=00_AfkXlKaDZXyoj3Wzp3F-I-YYuF7e0pdkN5cfxCzoHNg9RQ&oe=695A5A69,thumbnail_hires
250425_mb_conv_non_video_3_inmikabag_sale - 사본 - 사본 - 사본,120231537564590106,https://fb.me/22KC1U5NafIBghz,https://www.facebook.com/ads/image/?d=AQKL2HQbWL0u6VWB5nq6G5erTpxojv2Rz_EktCtsGXp7I1ismkOW8SuipHB6BibL67Q1MlHPwXSA-VZlX3B3N2gjvMKmW0mIQCrG6NSiJS7rQowS5QZYnTlZ37RAFtt8gI0tKNZ0IC34i5JO85gUpiZk,video_data_image_url
상세[WAVE] 미카스튜디오 | 자사몰 | 전환_구매전환 | 추석프로모션 | 미카백팩 | 동영상 | 추석프모 | 25-09-19,120232845161820106,https://fb.me/1YvSlXt8QoJdloi,https://www.facebook.com/ads/image/?d=AQKiW28V6Vn2xgrzXk9wiXLbMDoyx9xeO60V0l4QwdeYbHHCRKcqW_G68duSHwWQJ_59iElhq8p2pTmbvgZWxDQCIZvkW8DsHDoLgh1Io7BdQKlvYK-UB40QardcZzHXgJiapHVSk_hxrvuaokUjop1e,video_data_image_url
[WAVE] 미카스튜디오 | 자사몰 | 전환_구매전환 | 추석프로모션 | 미카백 | 동영상 | 편하게 | 25-09-19,120232844883520106,https://fb.me/1YTNpzKkxdnv3yU,https://www.facebook.com/ads/image/?d=AQKOBiuDn_13OQf5z4CmsHr3-zunI3uL0-A6dmSNLwc7X1PYYN84E_fbxX12mg9hsyroRHi-v8aQtgKSlZd5HuEHtGmU0LoKlDUHBJDRcIwx4xG--jspZd5lLsvLTf4DNlIg8vxYXXF6L0kcItNDrmsg,video_data_image_url
[WAVE] 미카스튜디오 | 자사몰 | 전환_구매전환 | 상시 | 미카백 | 동영상 | 키즈카페 | 25-09-04,120232091032030106,https://fb.me/1ZcbDqIxIMxB3CH,https://www.facebook.com/ads/image/?d=AQLuqQPATwtxHMjcAquG_SlnV1Oq-DAmtXqJwsNFEeS7tWhdCXJAvfgitvCneCc7e-OHQd4025YYyPv2s8pxuv5HAoSPdHO3YQvfDybCEJXw0f8Y3jpgbfRdqKknGBeDn7KmeUCx__OImr88eh6X169c,video_data_image_url
상세[WAVE] 미카스튜디오 | 자사몰 | 전환_구매전환 | 추석프로모션 | 미카백팩 | 동영상 | 1등선물 | 25-09-15,120232524728250106,https://fb.me/xND5myboa3npzm4,https://www.facebook.com/ads/image/?d=AQLtkHT7ebSveOBNbeUs70tMovX_cr3AtIPzZthgv_-8Q8EG2lgB3Qcp6YqezP9BHuIfQ_YJwGPuzU0Lqrusk1GxY7dpWu-L6YpijZEZypW3KPwpMBf7A7GHtqQRCu1yVzqCR17Ybtpn90oNauYmFjRC,video_data_image_url
상세[WAVE] 미카스튜디오 | 자사몰 | 전환_구매전환 | 추석프로모션 | 미카백 | 동영상 | 필수품 | 25-09-15,120232524728240106,https://fb.me/2zRDIAGWVtft1do,https://www.facebook.com/ads/image/?d=AQLhxNaXg2FXg_q0q2tvx3od5CguH6zv2vt6qY941FfDwm8Iz9Uta1eUUdaGKXCNgTJP7P0fa7qhb2YsqEz9M_EA4sEsq7oyShKVIrqGFg2CvwPiaL-qMnpJWMhmk5izXeXNC7Rm8Foqf2aHznlP6Bl8,video_data_image_url
상세[WAVE] 미카스튜디오 | 자사몰 | 전환_구매전환 | 추석프로모션 | 미카백 | 동영상 | 보부상 | 25-09-15,120232524728200106,https://fb.me/23bIW28KGIzFUBf,https://www.facebook.com/ads/image/?d=AQLRZxMqlVrbca6Ab-Ksj5hekrLMkZt5T9606m8n2orSqfqHVM8yn8ChIEQpI8HqTv_3vq3S0eYm8rs9Mimq0fyBjeJIP66o7CeWk2YEoLAJJFMc2JekWR5ialZVXhV7_j-1spnxvIn6Ln3BNwAh2kXX,video_data_image_url
[WAVE] 미카스튜디오 | 자사몰 | 전환_구매전환 | 추석프로모션 | 미카백 | 동영상 | 빅세일 | 25-09-15,120232524585720106,https://fb.me/1SQFpKyDASWa1r9,https://www.facebook.com/ads/image/?d=AQKM1ygDJsGj2Yifhac8PQL-6vubXTWlRr06KIfHzcjUv5wu_13-btXUvpasVI20jIqvp885XVhH4L6cMflX_98XfebnhkknpG3Hf5IHmyQZoH3rFYYZUrFk8u2oEm_KAuc_kCD-J8tvonIxxJ8Pp96n,video_data_image_url
[WAVE] 미카스튜디오 | 자사몰 | 전환_구매전환 | 추석프로모션 | 미카백 | 동영상 | 보부상 | 25-09-15,120232524233340106,https://fb.me/1RweduMcG3uGWxz,https://www.facebook.com/ads/image/?d=AQKZbXsX-25kIkRiSyMYB7B32Wji5XWM-KbJFAZiDNj3eKAgb8hwul82RbbY9MzQRmCmSnmwOIMR-CapiSuz5ATPmJuzWwBLGag7hVIIX4grnYP-FEbATkp00PTXV1l1eXFy9Hd74e_5AHswOPrz0ZPB,video_data_image_url
250425_mb_conv_non_video_3_inmikabag_sale - 사본,120231244893560106,https://fb.me/1PReJ24BH9XoxDV,https://www.facebook.com/ads/image/?d=AQLmUD4sYP8bSNd2U2pmZqaJkJ5HC-TGN6GG6JQVRzCK6mMQQPJFvASOOK5X3sPvDKgnTd2T_a2za29_sppIaK2yDCoiz1bBMYJcq-L1I4wF6U4Ln4qjKMyGBZR0fYjtpadsn14KUy76NcJXx9Bmqtuz,video_data_image_url
[WAVE] 미카스튜디오 | 자사몰 | 전환_구매전환 | 상시 | 미카백 | 동영상 | 엄마라면 | 25-09-01,120231824822870106,https://fb.me/27hmBzPkzPJrlX9,https://www.facebook.com/ads/image/?d=AQJ9XVK6mHz4uzyrkyDNpJkejoyiIad8lnunBMJ2dEPpkwyAkElzsjfmrcwSIrGAKhtfBrNsYWqEAjMUfmcJMGMiv0YjWd1OJgPjX-y6InhhlYzWbMihQY1_movjRZgc1EbLrCcmL2gVVwlZuqapL54L,video_data_image_url
250528_mb_conv_non_video_3_selfish_sale,120226281893870106,https://fb.me/2aDdaP2lqna2u1x,https://scontent-ssn1-1.xx.fbcdn.net/v/t15.13418-10/501065187_727789549591447_448990605254359935_n.jpg?_nc_cat=102&ccb=1-7&_nc_ohc=QLNodgqLI2sQ7kNvwEprBEN&_nc_oc=Adn0YZQ3d7uQIauryuYQyckaP0WX10-EUScS5cTD_GYopRdY1t4cxEg_k_zXHqlkajE&_nc_zt=23&_nc_ht=scontent-ssn1-1.xx&edm=AAT1rw8EAAAA&_nc_gid=kMEeFO8jvdiAYOlKU7xfOw&_nc_tpa=Q5bMBQHHqetpbezcUxCQIEWaS4rzKaPFNysCOWhU9hS902YYK0K7nOWFLf6bQMmwEBuDAY0c5ZLklkmt3g&stp=c0.5000x0.5000f_dst-emg0_p1200x1200_q75_tt6&ur=c3b633&_nc_sid=58080a&oh=00_AfnZQgYIG_GwFx5MtxET5yRMiM3enNDd1Iy3mHZd_lbj1Q&oe=695A76AF,thumbnail_hires
250624_미카백_혁신_VL12_3,120228183353860106,https://fb.me/2HWCTQYoRm6TJj9,https://www.facebook.com/ads/image/?d=AQLuQEDP2KmS7q3qbqVNY4ZYELdJtVbsBMaFoQvWK2c7w01N21QEvp44NfqTDyJDgJIGVi1AOd845NUO0mhSTiw14dEznsBzqbRdIbzJhPtSfN1yjvd1Z5pU-gNxLuuDaOArwpc1G-mp6IoLVEJMR909,video_data_image_url
250625_미카백_나답게_VL01,120228175590810106,https://fb.me/1SluoEfEOPT7vHe,https://scontent-ssn1-1.xx.fbcdn.net/v/t45.1600-4/508813723_3071601266352851_3597814755176148717_n.png?stp=dst-jpg_tt6&_nc_cat=107&ccb=1-7&_nc_sid=890911&_nc_ohc=TMYzHmPlkK8Q7kNvwFwd3bW&_nc_oc=Adl61Rjy4hAeNLrODlW7Gst5AD1itXTGsYMLDNuCepthRwEGpJ0_PTp0HWxS3xQtzAk&_nc_zt=1&_nc_ht=scontent-ssn1-1.xx&edm=AJcBmwoEAAAA&_nc_gid=BHQPGlLBuEIOZnoPkp9f6w&_nc_tpa=Q5bMBQFOWoi018N_YnOuIgxzBGiuLoiBe5wG0s3oz0vTQt8cDixevYnMPkZzZ6HgzIiS5AzF8cLvJEdHeQ&oh=00_AfkhxWkSIJ-S6v-PdXoIM-N_QZfzrG7scnx9CLAdqxIAIg&oe=695A5BDA,asset_feed_hash
250626_미카백_둘째짐_VL12_피드백02 - 사본,120230756268090106,https://fb.me/1RL9XbhdbZ2ACAx,https://scontent-ssn1-1.xx.fbcdn.net/v/t15.13418-10/528245087_767013142469363_1220871933552019107_n.jpg?_nc_cat=100&ccb=1-7&_nc_ohc=EQCdDnnt46AQ7kNvwH8C20v&_nc_oc=AdnCrrOFa0z22KLlPz2KS0pwkX65PxPolZ2p4YQVwYPUvGcYV6i4gRGugQa0JtOdSNg&_nc_zt=23&_nc_ht=scontent-ssn1-1.xx&edm=AAT1rw8EAAAA&_nc_gid=ZxFBlQoPgc4vaxR_d_bGeQ&_nc_tpa=Q5bMBQFYVe-jEYW10w1DISSTfFA4i9hSNZadznCKH8BRyCK_8AoYdri-7IvMEuEQPYt6PK_PcXncuteVGA&stp=c0.5000x0.5000f_dst-emg0_p1200x1200_q75_tt6&ur=c3b633&_nc_sid=58080a&oh=00_AflP8GVSifY82Fn0KUML7hylvlidzGEr39RWiPH5TERNcQ&oe=695A642F,thumbnail_hires
250625_미카백__둘째맘(영상)_자막O,120228175233140106,https://fb.me/2hSlRDmBsmakqaR,https://scontent-ssn1-1.xx.fbcdn.net/v/t15.13418-10/509187674_1667235613954774_653182140937641389_n.jpg?_nc_cat=107&ccb=1-7&_nc_ohc=uyiphcBaQCsQ7kNvwG-6Mli&_nc_oc=AdnYwBU-IzOk0qyk2xrMWB_A2S3imJog2CpkLowNaG0ti_jBukNeWqA0FlIUrPjUMlQ&_nc_zt=23&_nc_ht=scontent-ssn1-1.xx&edm=AAT1rw8EAAAA&_nc_gid=XDifEtsRscKWpxyIL-IYJg&_nc_tpa=Q5bMBQHM3oc_-lTx933OLYpekYvlgDFvbrSrvtEfNaoqcojDMSHecxyGeol6HHYHqSf0K0t3QhFISiqapA&stp=c0.5000x0.5000f_dst-emg0_p1200x1200_q75_tt6&ur=c3b633&_nc_sid=58080a&oh=00_Afn7p2vk-QlRUJyvYLz3OIaCZfzLAxu8N8MjaD5JVzVWkA&oe=695A5292,thumbnail_hires
250425_mb_conv_non_video_3_inmikabag_sale - 사본 - 사본,120231244974670106,https://fb.me/2h8a2l3VhcU0iQ1,https://www.facebook.com/ads/image/?d=AQIiI2G2nrFJKWCeDp0CP1CBz3ycWAm17RlxE5nOgj0Zx4yawL_CDygmsNwEFGpJ6FisDzc8OtjS1KVX6kxXsvKwXe-ZqN2z7lV5yLJgnP7LQbbUx-nyHB2m7JVzcEFXChS0VcUptQI_EYrvcvX5lNMv,video_data_image_url
250508_mb_conv_non_video_4_femaleactor_sale,120225141492720106,https://fb.me/22kxuQeMGqxNmJ1,https://www.facebook.com/ads/image/?d=AQLqkpKAlPy-BpiHtkW3VR4Lgp4lqvJOQk6AqVhREs1PV8s-aRRjnW6WcbIUgvg4IniiIF9e4BH7Ah1AksElVrMyTlSmVFvY7Vxrn_bhyq5reSYet8u4jPRmRQXx_BK1rEaodvvw9Tr2As-UDT7uHY_J,video_data_image_url
250511_mb_conv_non_video_3_1sec_sale,120225292047780106,https://fb.me/21TY3Web5nczhMx,https://scontent-ssn1-1.xx.fbcdn.net/v/t15.13418-10/496478023_664063766391484_336295410752366379_n.jpg?_nc_cat=101&ccb=1-7&_nc_ohc=0BVINyAPU50Q7kNvwE3tzle&_nc_oc=Adn-RFxAymC2N4U9X1DGj1vBY5OYxfVIdgzWaEeqVeQSOoxNFGXi0CY5mqUSfqEPRx4&_nc_zt=23&_nc_ht=scontent-ssn1-1.xx&edm=AAT1rw8EAAAA&_nc_gid=fszpbQnUMgEF3mXWHCfLIg&_nc_tpa=Q5bMBQFrACXJm5kmrGv_E5A3Fznv8A-3Hwzx5Wyz_zXARIGP4Z9xmudHYhc7LRzMRIJWEykRuJBRokYX2g&stp=c0.5000x0.5000f_dst-emg0_p1200x1200_q75_tt6&ur=c3b633&_nc_sid=58080a&oh=00_Afl5G3qnAZUHr5Xfgbj76b5fnRPCtiyNvQmb8quuZ7aV3g&oe=695A4BC1,thumbnail_hires
250207_2_더가벼워지고,120216435902010106,https://fb.me/1R0KOwV4GGjptiS,https://www.facebook.com/ads/image/?d=AQKZZ0AChmNZl-v0s6NTA2ODFyKsBchTSW9eYAaaTUNu6g6MmN9h8uHyUUQ_Ke1WnK6m3QYKOZQG321gUEnlqHDkFKSEiLVrSnx6mJNm8qKdY-6DQY-COkRi5ERs-eePLXOm5luIs4y64gYBZfApRIgf,video_data_image_url
250625_미카백_힙한엄마_VL01,120228175852620106,https://fb.me/1Y2THCvh9IGMHbq,https://scontent-ssn1-1.xx.fbcdn.net/v/t45.1600-4/508128885_3071600106352967_7305379732136649715_n.png?stp=dst-jpg_tt6&_nc_cat=108&ccb=1-7&_nc_sid=890911&_nc_ohc=PI-mjSYs8kwQ7kNvwFcWSfF&_nc_oc=AdnDq0cRZ7_so1KKkqb9gQeeC4e4kJOy6WeINH5x349PsnGzC98M66Hp6uxgMqNKzKs&_nc_zt=1&_nc_ht=scontent-ssn1-1.xx&edm=AJcBmwoEAAAA&_nc_gid=bTNYlJwfy1nFXyUSovKJkw&_nc_tpa=Q5bMBQF0IkZ-AFA-1vpc8aZFqOX4TGfble0614ORiPVJe2qfnvoT5RJrCudqA5IfC-_G7FgN9exiTaMyOQ&oh=00_Aflc_TNDOC5H1peEGR0n0gxM_S_GLkKBzhnQYIaMwNzL7g&oe=695A5202,asset_feed_hash
250624_미카백_리뷰_VL12_2,120228183307200106,https://fb.me/1R8xMpO7RdY1T98,https://scontent-ssn1-1.xx.fbcdn.net/v/t45.1600-4/512134682_3076390889207222_5691988561575029683_n.png?stp=dst-jpg_tt6&_nc_cat=103&ccb=1-7&_nc_sid=890911&_nc_ohc=Ln9E8FZSTXwQ7kNvwGOTppy&_nc_oc=Adm2fd4pi3Y1omOSNOy3q3HAJND7QRSIo8NTVIuzmI6GQEoVEGFrcdJtlok4osdkc_g&_nc_zt=1&_nc_ht=scontent-ssn1-1.xx&edm=AOgd6ZUEAAAA&_nc_gid=gku0NfG0nGIeSslm5_Iv7g&_nc_tpa=Q5bMBQGv1eCgsl8yX44RWTBHqbqBal2Qu0BAos0Il3y3EGfe3P0hxfEITcER7W-PGzuIltA6uY6HkZAAyg&oh=00_AfkmH_MHuG1QFLSd1aA-TNyyBy3UKnG1ZfdbrYdEQ1NKRw&oe=695A4860,creative_image_url
(예약발송)250320_mb_conv_non_video_2_all,120219039887350106,https://fb.me/26XCh01nKNYnxqO,https://www.facebook.com/ads/image/?d=AQKWgbwJAHUvNF4-Ftw6Zw_d4yRGIxGezVro3_S9grQRl3oAz8_p-FxfwqjMijShVqPb_-KN_pBMdRPVRkXir8X4aO7kEF3mKVDybgELdaDGlgGIQY9FMbY8TTnLTNsI-QdqHMvvszvZRKDBAz8AqE34,video_data_image_url
250519_mb_conv_non_video_3_hotbag_sale,120225678172780106,https://fb.me/22cBV2YUO5rclcj,https://scontent-ssn1-1.xx.fbcdn.net/v/t15.13418-10/497962061_1194854455183594_7443174001523602250_n.jpg?_nc_cat=107&ccb=1-7&_nc_ohc=UriAEvDacxMQ7kNvwFhhYTI&_nc_oc=Adle6sSxM-ypaj7SQnkTjQpqIizfw3TJ1GNipV-0VdphuLhx5pe24FaEXRqMY23SgZs&_nc_zt=23&_nc_ht=scontent-ssn1-1.xx&edm=AAT1rw8EAAAA&_nc_gid=uWIUIbzU_Nmbk1S1-5f4SA&_nc_tpa=Q5bMBQGYvTqW2drzs9MMosg3EKiY9EVI28nbYshcQBjuM-vorq-QYAvSpo0_zcNO8UdZrFGV0w6gdzizyA&stp=c0.5000x0.5000f_dst-emg0_p1200x1200_q75_tt6&ur=c3b633&_nc_sid=58080a&oh=00_AfmL9q72bcg6sGwxDOAbWSHkXrYjVrnvSotLHymPOHuGEQ&oe=695A4E58,thumbnail_hires
250625_미카백_나로연출_VL01,120228175322110106,https://fb.me/2or54mcxdbRXr9C,https://scontent-ssn1-1.xx.fbcdn.net/v/t45.1600-4/510224741_3071602189686092_2314315578143126290_n.png?stp=dst-jpg_tt6&_nc_cat=107&ccb=1-7&_nc_sid=890911&_nc_ohc=FT_ujk9FCgEQ7kNvwEo5uQQ&_nc_oc=Adn6kgxHiC-JaFTC8qxFVJoFf9_g4gHbmjGPfkbCjQwUYREDfF3F8VXfQhQjrczqmj4&_nc_zt=1&_nc_ht=scontent-ssn1-1.xx&edm=AJcBmwoEAAAA&_nc_gid=FayAWNM7BPBG5wT4UoaDZQ&_nc_tpa=Q5bMBQHnGOndO8fSVMq3lcqFdRcV6Xj_VdGAFTPYOFqp6lGR3D27GEmLnBHsUpqq2pGW5Z3ADRJxwU2O3g&oh=00_AfkiA6fIe6PmA8RpSpiid_VCQD0SW6ABBEuGbvNjHa1G3A&oe=695A574C,asset_feed_hash
250625_미카백_힙한엄마_VL01,120228183782020106,https://fb.me/1QQYLhti8PlqSzG,https://scontent-ssn1-1.xx.fbcdn.net/v/t45.1600-4/510445034_3076396902539954_563952800219926478_n.png?stp=dst-jpg_tt6&_nc_cat=101&ccb=1-7&_nc_sid=890911&_nc_ohc=Qj6-LuewVOQQ7kNvwHQtOfT&_nc_oc=Adl0sxeMgoBf0F1qVOaoJJ-44CAO5_wZq2PBpWxZ3_uDo9Ky1peYvR1zXMjIru9vPo8&_nc_zt=1&_nc_ht=scontent-ssn1-1.xx&edm=AOgd6ZUEAAAA&_nc_gid=gku0NfG0nGIeSslm5_Iv7g&_nc_tpa=Q5bMBQF_B_du2Xiwh2hgClw994_WccOWWkDFxc_jbFPnTvghIp3U5cjEoxy7QX3DnqNrw9KBQa4SpyXsMA&oh=00_AfnLIe26N9rkMQ7RXloRCqfkJbNGklYVjtrQq07ATfOr7g&oe=695A5EA4,creative_image_url
250425_mb_conv_non_video_3_inmikabag_sale,120222972279240106,https://fb.me/1QV3fIO8T9diJhO,https://scontent-ssn1-1.xx.fbcdn.net/v/t15.13418-10/491767332_1759708201559777_7571410883362530314_n.jpg?_nc_cat=108&ccb=1-7&_nc_ohc=5PsbaVGkvewQ7kNvwGG2bXL&_nc_oc=Adm4Pgz5jWDOe-24fUkckRX7HiyA9eXzv42Pm4M16wCKmVgRmGDxUB84jxfGEEKlwk4&_nc_zt=23&_nc_ht=scontent-ssn1-1.xx&edm=AAT1rw8EAAAA&_nc_gid=0c7OEGwP5oJyMZAFj-nODQ&_nc_tpa=Q5bMBQFerQsoUROZmROPq2xBA2VZB3Lr-JefLlF0B9iwytOujtwrY0dwC9ZdxcrOiK-tmgMY66GsoOXVhA&stp=c0.5000x0.5000f_dst-emg0_p1200x1200_q75_tt6&ur=c3b633&_nc_sid=58080a&oh=00_AfleDcqxxPhJcsYrArVhaYjyptq4raEtWpF-cIckVa1bmw&oe=695A78F2,thumbnail_hires
250625_미카백_워킹맘+디자인,120228175277520106,https://fb.me/26Kswrci2shCIdZ,https://scontent-ssn1-1.xx.fbcdn.net/v/t15.13418-10/508391224_661905026811109_8873883106175879282_n.jpg?_nc_cat=106&ccb=1-7&_nc_ohc=T278QIh0UAMQ7kNvwFxiGiZ&_nc_oc=AdmwCMGyKAmBKxCQDva-HNVSZcqRXGvmAvu1jxEk9xOGYI-_mcQVzL_QKeyiTkxCKGY&_nc_zt=23&_nc_ht=scontent-ssn1-1.xx&edm=AAT1rw8EAAAA&_nc_gid=Uih1DmlXtVlo_GGp3ngReA&_nc_tpa=Q5bMBQGZa7y23d8c8-YgAKI7p71BrN4yd71I9K5sFz4nEdQR2jT-RlfCGlkAVJZoa-Zi--YEiz2Rdimpdw&stp=c0.5000x0.5000f_dst-emg0_p1200x1200_q75_tt6&ur=c3b633&_nc_sid=58080a&oh=00_AfnZebGGbSodM_OM6daBVyT1kKVR-uOKmquYifk9ZSDedQ&oe=695A71CE,thumbnail_hires
